# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.0	0.0	0.0	0.0	0.0	7.93308903395e-06	0.0	0.0	4.22090529977e-06	0.0	0.0	3.03974763124e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.7373779492e-06	5.65289644223e-06	0.0	4.84135394904e-05	2.01106235716e-06	2.98328981378e-05	1.61595613942e-06	2.89269313191e-06	8.37153999205e-05	3.06307796452e-06	0.0	0.0	0.0	1.25e-05	2.08208297342e-06	0.0	1.5748229899e-06	3.43212287931e-05	0.000125204803534	0.0	1.6831271039e-06	0.0	0.0	5.38768078162e-06	4.82995825478e-06	6.97229488903e-07	3.8037276531e-06	5.06785862702e-07	1.3447313488e-05	0.0	0.0
k__Bacteria;p__Firmicutes;Other	0.00142002924801	0.00133272468106	0.00202386369016	0.0011795536736	0.000974189213034	0.00296343240441	0.000252991816871	0.00169288983737	0.00338596706663	0.00292523863075	0.00312606556848	0.00203385201519	0.0022811923282	0.0065125	0.00292885717171	0.000764179319667	0.00115230152047	0.00243222029621	0.00239104844785	0.00275535979166	0.00191980712407	0.00173256473679	0.0102287035451	0.00649511301485	0.00210455051497	0.000749618454573	0.00219228489385	0.00257344658423	0.00323977111247	0.00408247929067	0.00465939984766
k__Bacteria;p__Firmicutes;c__	2.09695312932e-05	1.60586333118e-05	1.7008470759e-05	6.76471497175e-06	4.80704547072e-06	9.2066068174e-05	1.40293283108e-06	6.68526248961e-06	9.38764927644e-05	8.15910232858e-05	2.29117744595e-05	1.20072485152e-05	6.02511417455e-06	1.25e-05	2.52994810638e-05	7.40067705562e-06	4.72446896969e-06	1.41362574942e-05	1.22003165334e-05	1.87815916071e-05	3.41348054762e-05	8.32930829835e-06	3.05726667987e-05	5.29543667885e-05	3.05771822233e-05	4.19263965174e-06	4.23313786781e-05	1.50924707721e-05	6.32312740572e-06	1.76300719811e-05	4.57369485674e-05
k__Bacteria;p__Firmicutes;c__Bacilli	6.20313297656e-05	0.00130858923186	0.000269077138642	0.000149994265063	4.90530822106e-05	0.000300435513243	0.000196424652801	0.00159058085831	0.000500099977712	0.000274740997352	0.000195740380318	0.00672228084129	0.000397751761234	7.5e-05	0.000336289855353	9.92245098079e-05	0.000134336414693	0.000101449855449	0.00454921517405	0.000941487044543	5.80215599964e-05	0.000144931000459	0.053362323622	0.000181268765053	0.000396326981326	0.000138872008425	7.80235379659e-05	0.000109030403533	0.000279583690063	0.000310783352461	0.00097655802598
k__Bacteria;p__Firmicutes;c__Clostridia	0.0723361684116	0.185936298856	0.12587023748	0.109046439647	0.0506918919334	0.17557723455	0.0279775423455	0.157642574651	0.132835333369	0.175171985036	0.117446866124	0.119980191752	0.117823368988	0.4319375	0.192000433602	0.0729355675726	0.0616898493358	0.148934337774	0.164346663842	0.293709623197	0.0957628824837	0.099272344336	0.442275754355	0.173315620304	0.189232683439	0.0437014640856	0.0601545275259	0.0813598130862	0.0834264946678	0.171265977834	0.164169666714
k__Bacteria;p__Firmicutes;c__Erysipelotrichia	0.00044220221835	0.00175829267933	0.000861118448868	0.000565349450898	0.000449556992091	0.00120825647595	0.000162096954511	0.000655723439347	0.00229399873667	0.00127353355494	0.00151967544217	0.000842972328499	0.000837330603352	0.0089125	0.00063743032114	0.000364022891549	0.000601256397872	0.00143376366782	0.00122577835768	0.00134856613896	0.00056827464745	0.000643758693067	0.00504543900115	0.00302147785838	0.00200130058213	0.000300780301214	0.00088111882276	0.000776986783344	0.000871601293383	0.00217859522562	0.00114912904526
k__Bacteria;p__Firmicutes;c__Negativicutes	0.000395451662515	0.00903560561183	0.000241106489768	0.00746075612665	6.58523133519e-05	0.000956568592941	0.000656389101873	0.00641297523295	0.00487288510467	0.0056270400668	0.00143539315009	0.0560678909166	0.000378446666271	0.0578875	0.000273927544616	0.00350564608291	0.0002727026758	0.00303026082344	0.000492360485543	0.00161260385225	0.000827633244551	0.000164439434631	0.00246622539433	0.00291681375587	0.000158369328627	0.000290513591417	0.000636322535355	0.0010042709104	0.000145644740567	0.0016712165966	0.00417859950682
k__Bacteria;p__Firmicutes;c__Tissierellia	0.0	7.80762119938e-06	1.29439000955e-06	1.37254543125e-06	8.84754137885e-07	6.06433551649e-06	2.43899832097e-06	2.26021901522e-06	0.0	1.11337497356e-06	4.76003746509e-06	1.92839058447e-06	1.51910810125e-06	1.25e-05	9.34897763349e-06	0.0	1.5748229899e-06	1.38452762686e-06	5.07805359098e-06	3.31147997543e-06	1.6831271039e-06	6.68620822457e-07	1.00421584633e-05	1.28568215826e-05	0.0	6.23430513682e-07	1.29515224515e-06	4.42569568229e-06	2.3078045453e-06	3.16858608802e-06	1.92104389231e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	0.0	0.0	0.0	3.80829064874e-06	0.0	0.0	0.000184495635883	0.000100755890688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11781801923e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22476074299e-06	0.0	0.0	0.0	0.0	4.26584762392e-07	0.0	2.04588092564e-06
k__Bacteria;p__Proteobacteria;Other	0.0	3.23986432415e-05	7.75044616963e-06	4.57515143751e-07	1.98091885546e-05	9.16069266467e-06	4.76642307749e-05	3.65627149248e-05	8.44181059954e-06	4.17645293808e-06	0.0	0.000200514601508	7.5495723714e-06	5e-05	3.54768415167e-05	6.70690811536e-06	3.14964597979e-06	8.94465166232e-06	1.69593171524e-05	5.80627114375e-06	1.10734784807e-05	4.06169019271e-06	0.000131039440925	8.87505901102e-06	9.54679956083e-06	0.000198278935922	7.77091347088e-06	1.11144317039e-05	5.87348607755e-05	9.7296289539e-06	4.66278722769e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	1.28004329075e-05	4.70860337174e-07	0.0	0.0	5.93376728951e-07	2.74272589026e-05	0.0	8.03527941025e-06	6.284510878e-05	5.98503887649e-06	0.0	7.37196151881e-06	2.2679726325e-05	0.0	7.84073284258e-06	2.94659300184e-06	1.31114048045e-05	0.0	1.35093146725e-06	1.96716707525e-06	1.90735907027e-05	1.97700021124e-05	2.19142720557e-05	1.22476074299e-06	1.96887891426e-05	2.64440757794e-06	1.01977597965e-05	3.00525935e-06	9.18587306509e-06	9.44264771842e-07	1.29178942142e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.00791999010201	0.0188682354163	0.0126449587128	0.00914856182233	0.025415988565	0.0276508640751	0.000399689620544	0.150854577036	0.0424678081908	0.000216053154023	6.02545916556e-05	0.0334754966715	0.0304002118514	0.1224125	0.00607722573275	0.0036262263138	0.0138626781612	0.00870275557239	0.00033221627418	0.00782446980944	0.0126517097068	0.00960561714862	0.082047001452	0.00982198449074	0.0124655076911	0.00568069775888	0.00195791904041	6.57247540725e-05	0.000330423632831	0.000111508676052	0.042360721668
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	2.46251866046e-05	0.0	0.000165831315678	9.27344102115e-05	8.77784529697e-05	0.000891170084727	0.000120323216792	5.17185341612e-05	0.00369695780173	2.75864746624e-05	1.50037509377e-06	0.000438918849925	0.000227665841861	0.0318125	7.11120702034e-05	9.1031498201e-05	9.66510026737e-05	0.00029429614705	0.000248355359805	0.00044366985174	0.000113796308551	2.37924186058e-05	0.000646801391552	0.000197415153705	0.00041454710638	0.000148385705792	0.000105058276949	0.000123150926857	1.78156257506e-05	6.99532579658e-05	4.60232817031e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	3.89840442372e-06	0.000237136652244	3.20120658348e-05	1.10782412165e-05	2.45343942611e-06	2.43181386395e-05	3.0188889705e-06	8.2980847023e-06	3.77539123396e-05	1.73699571201e-05	4.62984795545e-06	8.9261854838e-06	2.33537322052e-05	0.000275	7.44538551694e-06	1.03300820343e-05	0.0	2.51198968875e-05	3.84161566511e-05	0.000161326293468	1.12958998734e-05	4.93390411473e-05	4.92732200049e-05	6.07252413995e-05	2.07809091701e-06	7.54835224599e-06	0.000780926751534	3.79093751266e-05	0.0	0.000312542502776	1.56779670841e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.00220650235142	3.54568416068e-05	1.20876430569e-05	5.20831048976e-05	7.74215674543e-06	1.41806224217e-05	0.019478065157	0.00243117895249	0.000108572361003	0.00353149413017	0.000409944647774	0.0040062281521	0.000794438745619	0.003025	0.00133493016082	6.82640772234e-05	0.00717777007063	0.000525571128874	0.00961053888971	0.000144281162377	0.00269144030453	3.33844364986e-05	0.0338649978178	0.00656066875128	0.00266319715792	0.00204893944079	0.000196045850439	0.000546914704901	0.000242864493516	0.0055923543897	0.000854659994462
k__Bacteria;p__Spirochaetes;c__Spirochaetia	7.42451930929e-06	3.63249473742e-06	8.22637867179e-06	7.37733010019e-06	1.05553048018e-05	1.38286886736e-05	0.0	3.08635220642e-06	4.12322941964e-05	1.53153898226e-06	6.33294996729e-05	7.91392718626e-06	1.13601721821e-05	3.75e-05	1.97262515305e-05	0.0	3.84552727154e-06	1.08031677219e-05	1.39905182372e-05	7.73553736893e-06	2.28853707446e-05	7.50171407295e-06	2.64665651316e-05	5.46014376846e-05	6.24376119993e-06	4.37808912318e-06	1.41649456143e-05	3.91890981958e-06	2.15792445819e-05	4.51147373839e-05	1.92702868429e-05
k__Bacteria;p__Synergistetes;c__Synergistia	0.000180524770001	0.0	6.1396625887e-07	4.57515143751e-07	0.0	0.0	0.0	0.0	3.47838185676e-06	0.0	0.0	0.0	0.0	0.0	7.24262429249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000153796922886	0.0	0.0	0.000231398580325	0.0	0.00012785890541	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes	0.0	0.0	5.76633429516e-07	5.5951881382e-07	0.0	0.0	0.0	0.0	1.19201924563e-05	0.0	0.0	0.0	0.0	0.0	6.35893653145e-07	0.0	4.54140856328e-06	0.0	0.0	0.0	0.0	5.67293488152e-07	1.43713558348e-05	4.34407750573e-06	7.8029596626e-07	0.0	0.0	0.0	2.12733734541e-06	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.00909806783624	1.31670227148e-05	0.000406065409074	4.57515143751e-07	0.00151961803936	3.54819108783e-06	0.00294635929906	8.37949816117e-05	0.00108270903003	2.64491395582e-06	0.0252731967963	0.0179557982208	1.42957519237e-05	2.5e-05	0.000546237016898	4.47127207691e-06	0.0169714325829	0.000417054220292	0.00104411087709	0.00011028944088	0.000156526896579	9.37557217587e-05	9.21641918048e-05	0.00152067121666	0.0263838654822	7.5549651394e-06	0.0304364228064	1.28653300293e-05	0.0127052308923	3.71572317477e-06	1.51069417077e-05
k__Viruses;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	2.10439924663e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.78140906183e-06	0.0	0.0	0.0	2.0005701625e-06	0.0	0.0	0.0	6.15915250062e-06	1.22476074299e-06	0.0	0.0	0.0	0.0	0.0	1.81629442085e-06	0.0
k__Viruses;p__Retro-transcribing_viruses;c__	0.0	0.0	0.0	0.0	0.0	2.3780364553e-06	1.40293283108e-06	0.0	0.0	1.53153898226e-06	9.79896714442e-06	0.0	0.0	0.0	0.0	0.0	1.36242256898e-05	0.0	1.70043314418e-05	0.0	0.0	5.67293488152e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.68548670493e-07	0.0
k__Viruses;p__dsDNA_viruses,_no_RNA_stage;c__	7.89210994856e-06	8.04760318234e-07	0.0	4.26580579249e-06	0.0	0.0	0.000151981605488	2.09627001972e-05	1.26627158993e-05	1.61465306911e-05	5.82804337725e-06	1.14543658981e-05	8.27063774918e-06	2.5e-05	1.51942226346e-06	1.11781801923e-06	3.66973893191e-05	7.19702465663e-06	6.89941536305e-05	2.66871226911e-06	1.04717463868e-05	6.68620822457e-07	0.000251409774003	2.37590919265e-05	2.35978808218e-05	1.38790488456e-05	3.20518897993e-05	7.02088041172e-06	2.3582357265e-05	6.77982241475e-05	2.23033165893e-05
k__Viruses;p__ssDNA_viruses;c__	0.0	0.0	9.39665447335e-06	0.0	0.0	0.0	0.0	6.2355453505e-06	6.95676371352e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.94855238708e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Viruses;p__unclassified_bacterial_viruses;c__	0.0	0.0	0.0	0.0	0.0	0.0	4.5433975676e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.63087178977e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.23430513682e-07	0.0	0.0	0.0	0.0	0.0
