# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_38	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_17	Subject_14	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae	0.0	3.2348768569e-06	0.0	4.98804863547e-07	1.10114210459e-06	4.94175809209e-06	0.0	0.0	8.49935404909e-07	6.09636199199e-06	0.0	0.0	0.0	1.7398687443e-06	6.32783233775e-07	9.71381168028e-07	5.32572110264e-07	0.0	2.04645870553e-06	3.54231830564e-07	0.0	0.0	6.99049676917e-07	0.0	7.42220233072e-07	0.0	0.0	4.42791356713e-07	4.65653404858e-07	1.02601326273e-06	0.0	7.83841576211e-07	8.56550124457e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae	0.0	0.0	0.0	0.0	1.39252570185e-07	0.0	1.75366603885e-07	0.0	0.0	0.0	0.0	0.0	0.0	2.80021684879e-07	0.0	2.64955688811e-07	0.0	0.0	1.59895620139e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97290024227e-07	0.0	0.0	0.0	8.27910519431e-07	0.0	9.52289271645e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae	0.0	7.81587670298e-07	2.34246566999e-07	0.0	9.55331562149e-07	9.76900217458e-07	4.00495765474e-07	7.67130013195e-07	0.0	6.29999582173e-06	0.0	0.0	0.0	0.0	0.0	4.9314657825e-07	2.46049672508e-07	0.0	0.0	0.0	0.0	2.17013888889e-06	0.0	0.0	0.0	0.0	0.0	0.0	7.06053134735e-07	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae	0.0	1.64392264106e-06	3.1618993656e-07	6.54472191474e-07	0.0	1.92509056219e-06	4.54610535629e-07	2.59077234934e-06	4.92012182222e-07	2.19873001354e-06	3.34012492067e-07	1.77786829196e-06	1.59822227237e-06	0.0	0.0	1.15892044243e-06	0.0	2.6454046061e-06	1.00191157564e-06	1.01217797455e-06	0.0	9.70818176435e-07	0.0	0.0	5.90109412186e-07	3.56933771521e-06	0.0	8.84843232554e-07	2.05057923466e-06	0.0	0.0	0.0	4.7877797125e-07	8.52892627028e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae	1.01616761216e-05	5.96458928262e-06	4.66348875914e-06	8.01634817671e-06	9.95023036319e-06	1.98513158903e-05	6.95449655488e-06	2.40521503108e-05	2.79318359798e-05	2.23113507281e-05	1.20636266061e-05	3.13199981046e-06	8.82472477049e-05	1.42135904667e-06	1.1680560787e-05	3.28152912105e-05	9.15213012549e-06	5.00021660009e-05	2.64576259443e-05	3.02934238216e-06	1.58675412355e-06	9.601226122e-05	3.12424771145e-05	3.19757972476e-06	6.04948517425e-05	3.84997214483e-05	1.14735960762e-05	4.24286829949e-06	7.08148207228e-06	8.50493187664e-06	1.86704280426e-05	1.56610196821e-05	1.21005289695e-05	0.000112650203673
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae	5.69726862114e-05	0.000195780133346	3.12011060166e-05	4.70343183314e-05	3.32395695808e-05	9.34809328752e-05	3.57770078805e-05	2.97281627415e-05	5.82467811071e-05	8.17914474201e-05	4.52971114967e-05	8.82308427492e-05	3.3809180068e-05	0.000107824356322	6.53962840698e-05	5.77957666127e-05	3.40700872596e-05	6.4558285116e-05	3.91807648846e-05	1.712365698e-05	2.29184671903e-05	0.000110676141222	2.42146039034e-05	9.62974585365e-05	3.64910471682e-05	0.000130990968374	9.15143923771e-05	6.28539659326e-05	5.18191284283e-05	4.51886663461e-05	7.81484874745e-05	5.09200685014e-05	4.17783964858e-05	6.68970959564e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;Other;Other	1.70724930791e-06	1.43090683155e-06	6.60174535466e-06	2.10429787583e-05	1.54418617829e-06	2.20447596679e-05	6.47388465744e-07	1.19084169532e-05	3.43399901129e-06	2.75373984168e-05	5.51931169982e-06	5.02322696016e-06	1.48788344974e-05	3.02112480677e-06	3.20244592029e-05	1.10545633398e-05	5.64178524728e-06	6.31018981351e-06	3.19791240278e-07	3.39822141284e-06	9.23502882906e-06	1.97335525667e-05	1.11778780819e-05	7.57821475448e-07	1.5505172576e-06	0.000131797077781	8.23425969424e-06	4.54237763089e-06	1.64261037806e-06	4.20868936538e-06	3.78644300458e-06	2.11103163557e-05	3.29781549729e-05	6.17577066236e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	2.39705148245e-06	0.0	8.82412841788e-07	6.5748677072e-07	2.95742344424e-06	7.21351090593e-07	0.0	2.09241761758e-06	5.46616330761e-06	0.0	1.07091891564e-06	0.0	4.60709572633e-06	0.0	6.32783233775e-07	0.0	1.86636355822e-06	3.01422715216e-07	1.39733100049e-06	0.0	0.0	1.48767771243e-06	0.0	0.0	2.52130439178e-07	1.02652541677e-06	0.0	0.0	2.32409829634e-07	0.0	0.0	9.31699386965e-07	1.1238043924e-06	2.33769773709e-07
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	7.9132205623e-06	3.33362332083e-06	1.9204010752e-05	0.000235824591851	0.000179257218832	0.00011452796162	1.40646498825e-05	6.11555150878e-05	2.09368702672e-05	0.000102701476935	1.2485754363e-05	1.90421764139e-05	0.000429716321725	1.80651998107e-06	5.2088303742e-05	4.63110650882e-05	3.67079563523e-05	0.000250097934035	1.61211023463e-06	1.0754560517e-05	1.97865706347e-05	8.7261551522e-05	5.96051132547e-05	0.00207851682521	0.000452150713621	0.000625180927234	0.00191226246573	5.69339481317e-05	3.42109720621e-05	1.30181528991e-05	2.20247758287e-05	0.000316250514386	0.000108749185288	0.000177248368684
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae	0.000736986668888	0.00457758372002	0.000592767721709	0.000178128942269	0.00125983193709	0.00342346789101	0.000286158497564	0.000680092782935	0.00153122149615	0.00101450504894	0.00135793609077	0.00399172141662	0.000323966907457	0.00120544548539	0.00110485553784	0.000557684435644	0.000398366535025	0.000320498039132	0.000803870652936	0.00226164979887	0.00189243989776	0.00342657145642	0.00115381426211	0.0013971613255	0.00193161737653	0.00473352308239	0.00267165638358	0.000816543504284	0.000689250791246	0.000695215125479	0.00065499808136	0.000775967127613	0.00213980654041	0.00353053105858
k__Bacteria;p__Bacteroidetes;Other;Other;Other	0.000439744515868	0.0015897494291	0.000200331978913	0.00119777210087	0.000207602533266	0.00032335225482	0.000218006055371	0.000308676776473	0.000331182131527	0.000402983561859	0.00050878769669	0.0001723980749	0.000265452150199	0.000441989089949	0.00264532449958	0.00109211348561	0.00069659126943	0.000206649285891	0.00036473265931	0.000426091217369	0.000181066773651	0.00040562778782	0.000510156020111	0.00029140777525	0.00033177366711	0.00033829654311	0.00507009272883	0.000392963045815	0.00159448817278	0.000216141355937	0.00065695002972	0.000246063943944	0.000373828296485	0.000319845833294
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;Other;Other	5.13047287371e-05	0.0	1.14717322125e-05	3.30043971866e-05	3.72911155206e-05	4.17815764845e-05	7.68708150681e-07	1.13249742974e-05	2.15431229802e-05	1.94944798965e-05	2.9835395469e-05	0.0	1.83019264068e-05	3.12593929796e-05	3.47275567761e-05	2.23425127385e-05	7.06094063886e-06	2.41295132725e-05	7.7382893601e-06	0.0	4.22793121675e-05	0.0	2.29311387972e-05	1.41001886593e-05	1.18946370408e-05	7.75503524066e-06	2.19571787928e-05	1.46262495027e-05	2.18627439087e-05	1.05596242444e-05	1.14964342381e-05	1.35053923291e-05	1.45070600411e-05	7.30059286843e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other	0.0634543438715	0.0633841009621	0.055469633069	0.0765001637221	0.0569002448676	0.0888209640047	0.0259914269906	0.0546097174487	0.0372931229029	0.0465214629551	0.0313493571522	0.0338176585185	0.0189153030644	0.0256267505098	0.0548361634657	0.0285307180513	0.0602332754725	0.0708987139178	0.0244123781183	0.0544581050566	0.0531875675641	0.0837824964538	0.040248723404	0.0433144258508	0.0560551576292	0.0229194106118	0.0442154883559	0.0539521083073	0.0411046172273	0.0728836357855	0.0650957479349	0.0439756132176	0.0523157421748	0.0378602627189
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	3.03796693587e-06	0.0	0.0	4.66661688942e-06	1.90478718642e-06	2.20190009011e-05	0.0	7.72001199075e-07	1.6187685585e-06	7.65459657145e-06	7.64078579331e-06	0.0	1.14432230864e-06	2.44207400461e-06	3.37795974573e-05	2.18001138838e-07	0.0	1.88532013746e-06	0.0	0.0	0.0	0.0	7.19781190091e-07	1.4817295965e-06	0.0	0.0	1.39376445213e-05	1.65712698963e-06	7.61104361234e-07	0.0	1.72277886454e-06	1.84964896366e-06	0.0	2.0634065428e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.634114760542	0.698442093134	0.612952663823	0.596520672169	0.445884422622	0.335765641762	0.907958641145	0.541475349093	0.506648355979	0.171839730128	0.187148950349	0.161585417997	0.0491983099844	0.632345286148	0.347118107212	0.484640689775	0.798787573089	0.443762358216	0.643663728525	0.721535648942	0.652743411893	0.606039607565	0.464674900862	0.497675326979	0.315244336865	0.212516250778	0.354592610319	0.477324546883	0.312404750431	0.461561914908	0.790550423977	0.43054395438	0.606866929281	0.514361435056
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae	0.039122607826	0.00178783885986	0.0114136453842	0.00813387359175	0.0152452126747	0.00846997070262	0.000345590757389	0.00350754615171	0.0097988265099	0.00695241547207	0.000393496491425	0.000772389285257	0.00441619468827	0.0093593729968	0.00634506070981	0.0113878259909	0.00058299889737	0.0178088930923	0.000716017099837	0.00174409848751	0.00223264392776	0.00950473678655	0.0112473907663	0.00841733681913	0.0267935588864	0.0109717791966	0.0138921853422	0.0190661193472	0.0093409110864	0.0285286685633	0.00876954041695	0.00673460609088	0.025069989625	0.00198990153633
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0569352412851	0.00631167185471	0.0446710887551	0.0181741436466	0.0634367110516	0.0284235741475	0.0244261627438	0.0338168564892	0.134719054418	0.0427347004185	0.0384826417515	0.131007921987	0.00329769311413	0.0090041284933	0.0103895972002	0.0480520831666	0.017972399836	0.0530851420457	0.118503427887	0.00367555611696	0.0245989566965	0.0376620837515	0.0455544603871	0.0735217874542	0.0478121793722	0.0156259868755	0.0536699052304	0.0809196872614	0.0180449005489	0.0305951917034	0.00605795104327	0.0302644187871	0.143592129407	0.0415288617726
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.00875140807517	0.0041431015049	0.00347064609949	0.0300443056276	0.0016570314704	0.0999837976515	0.00117183122803	0.0030132789608	0.00330911499984	0.143562940925	0.550967417373	0.00198103422553	0.648612583396	0.000566408385146	0.0576019716249	0.0028623296834	0.0090030354944	0.000932660807633	0.00386449664639	0.00378734854331	0.015686560548	0.0423417612473	0.00286536542218	0.00772432051224	0.00306796653667	0.00121452857719	0.00141521013508	0.00190744174127	0.404238669461	0.00133908152928	0.00176597164271	0.00674276678068	0.00223333111489	0.00522206617841
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.0950531022703	0.00708245300013	0.114071705134	0.108962875087	0.315557730795	0.155182363899	0.00182977450399	0.109280412869	0.174169562628	0.372510922433	0.00603271173038	0.495003084022	0.00765163915264	0.172101319293	0.0689240026526	0.220820824014	0.0331792574243	0.292361534164	0.109084277088	0.00162982121966	0.0930224575976	0.0285577219216	0.139202630139	0.233122642709	0.382585240281	0.109509233669	0.326304783547	0.153446028495	0.148754784437	0.266794563315	0.0334916196556	0.383852073537	0.00476443035205	0.129002659918
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Marinilabiliales;f__Marinilabiliaceae	0.0	0.0	1.22240960403e-07	0.0	0.0	1.79862445497e-06	0.0	1.88351584602e-07	0.0	0.0	0.0	0.0	3.90230196793e-07	0.0	0.0	0.0	0.0	4.66441841699e-07	0.0	0.0	0.0	0.0	0.0	0.0	6.37107010992e-06	1.35709516494e-06	0.0	0.0	0.0	1.73221909067e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Marinilabiliales;f__Salinivirgaceae	0.0	0.0	0.0	8.83105138965e-07	8.48408864313e-07	4.79040588083e-06	0.0	4.28956263619e-07	3.42862570657e-06	0.0	0.0	0.0	0.0	4.94482735423e-06	0.0	7.11147717088e-07	1.43587028754e-06	0.0	0.0	0.0	5.07027533672e-07	0.0	0.0	5.63964898825e-07	0.0	0.0	0.0	0.0	7.23692083824e-07	0.0	8.39652622841e-07	1.59406616255e-06	0.0	1.83676708527e-06
k__Bacteria;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae	1.29456718822e-06	4.83208626795e-06	5.46695722246e-06	1.04023470287e-06	7.99326886457e-06	3.14077806074e-06	2.46562632781e-06	1.58701556531e-06	2.24341140525e-06	8.06958725172e-06	4.20031078862e-06	7.49602764938e-06	3.54139378496e-06	1.30984906389e-06	1.25051583778e-06	3.54548410616e-06	4.29084111916e-06	4.39630943074e-06	3.90070965246e-06	4.93804884566e-06	2.12890029918e-06	8.7098202634e-06	3.29246268128e-06	5.46241001481e-06	4.07874882245e-06	1.44788298785e-05	2.54544467221e-06	1.19582086071e-06	7.48487187566e-07	0.0	3.30090197146e-06	3.06290796451e-06	7.41604998168e-06	6.10037842308e-06
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae	0.0	0.0	0.0	0.0	0.0	7.92884949302e-06	0.0	0.0	0.0	1.05522632494e-06	0.0	0.0	3.381099946e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	2.17382066649e-06	3.84290499387e-06	0.0	3.2057170091e-05	3.18203118839e-06	2.23502162832e-05	6.55222717856e-07	4.28937379338e-06	2.33933046402e-06	5.46033892768e-05	4.66667222412e-06	0.0	0.0	0.0	2.97833041645e-05	4.00587616524e-06	2.83471721813e-06	2.23767965458e-06	7.19510400935e-07	4.0745147253e-07	4.2121128094e-05	0.000113063392942	1.60055007705e-07	8.41563551949e-07	0.0	2.46321644008e-06	2.02038029311e-06	2.46370256957e-06	8.8385047023e-07	3.31508961023e-06	2.42437516968e-06	2.20802668485e-05	0.0	5.17712500189e-07
k__Bacteria;p__Firmicutes;Other;Other;Other	0.00154613950455	0.00108330116507	0.00163924577542	0.00183469972104	0.001302417309	0.00431407077002	0.000175207753496	0.00155080123757	0.00174767054934	0.00317484475604	0.00285089100182	0.00314451693085	0.00148983049	0.00207364632378	0.00631324028075	0.00234321989107	0.000729482591909	0.00179310990789	0.00114864951663	0.00104641096622	0.00203273588298	0.00243485509204	0.00256596648488	0.00219131742406	0.00252663664522	0.0084056723057	0.00591261583896	0.00198561409213	0.000674271310364	0.00288096386935	0.00253769776234	0.00270110591532	0.003365476557	0.00331986390328
k__Bacteria;p__Firmicutes;c__;o__;f__	2.34489046881e-05	1.58369563563e-05	1.16430063165e-05	1.08699802101e-05	7.03609484799e-06	0.000167319795257	6.07899929986e-07	1.32775079181e-05	4.35536739106e-05	0.000105382092958	6.33732282009e-05	1.80039913103e-05	1.81169790935e-05	5.01263374758e-06	4.28224027433e-05	1.93779139194e-05	8.3904455452e-06	1.03905705724e-05	1.32205500204e-05	5.63898311429e-06	1.39066787025e-05	1.80975454601e-05	2.20402201472e-05	4.46707010598e-05	1.8265011351e-05	2.95636842602e-05	5.54080939908e-05	4.00483233072e-05	4.32273821283e-06	3.72519306078e-05	1.18028886466e-05	7.05708164348e-06	1.6515504912e-05	2.95647370114e-05
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	1.23146823852e-06	7.3422063789e-06	1.63955315358e-06	0.0	2.38832890537e-07	5.90205175969e-06	7.90772564891e-07	2.61780956824e-06	1.44546479843e-06	3.71451155659e-07	1.28359818242e-06	0.0	5.84934743275e-06	5.69665537969e-07	1.25051583778e-06	3.46425974612e-06	3.99408307169e-07	4.92338685794e-06	2.77341512215e-06	3.64248949746e-06	7.93542300701e-07	1.45987672474e-05	4.56284744183e-06	5.22711252555e-06	1.73937250493e-06	5.30312470599e-05	3.49171986724e-06	1.43874909528e-06	0.0	6.00600600601e-07	2.3998450112e-06	1.99840430943e-06	3.66899661479e-06	1.1707011548e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	4.343444873e-07	1.65365551221e-06	1.18535500854e-06	4.98804863547e-07	0.0	0.0	0.0	7.72247527772e-07	7.22163791632e-07	2.88996841421e-06	0.0	1.3793495008e-06	7.96615953614e-07	1.41935276082e-06	1.25051583778e-06	5.20027615687e-07	0.0	1.04768283644e-06	2.0817554137e-06	3.16603979079e-07	0.0	4.26152103246e-06	1.86615055323e-06	1.98585732134e-06	0.0	1.70047406762e-05	0.0	0.0	0.0	2.19771042528e-07	7.66965919703e-07	2.47423088533e-07	2.01398604482e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	6.7370912083e-06	1.28289908532e-05	5.8201607339e-06	0.0	0.0	1.75434745393e-05	4.34382976357e-07	1.21147955184e-05	0.0	2.34288651126e-06	8.58596370701e-07	6.00150037509e-07	0.0	2.31381587933e-06	1.25051583778e-06	1.80525594631e-06	1.78813966603e-06	2.54318268191e-06	1.91695239289e-06	7.5571097842e-06	8.12872599059e-07	1.30707844246e-05	4.746743889e-06	6.8164095517e-07	0.0	3.25060221631e-05	3.11981331037e-07	7.67914675988e-07	6.26946300439e-07	6.00600600601e-07	5.66355472116e-06	2.89907507909e-07	6.32741258349e-07	3.44671176804e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	1.69349689188e-06	8.49068110244e-06	7.44503576308e-07	2.21987349501e-06	3.79200565169e-06	6.24464370229e-06	0.0	3.14033333474e-06	2.12219042915e-06	6.0369558288e-07	2.94672177071e-06	2.39862443139e-06	0.0	2.39081925406e-06	6.25051583778e-06	2.76552117327e-06	3.22596789101e-06	2.6391532627e-06	1.25043794597e-06	2.595459328e-06	2.04015081942e-06	1.52653211046e-06	1.76225546921e-06	2.56811742298e-06	1.84768206758e-06	3.1595118407e-05	1.30502735037e-05	1.93213951213e-06	2.10059199853e-06	2.03076376837e-06	3.51688120263e-06	1.17166272789e-06	1.34582385089e-06	6.64610699535e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.0	0.0	2.44481920806e-07	0.0	3.23576348911e-07	6.53940975288e-07	0.0	0.0	0.0	6.0369558288e-07	3.76043049408e-07	7.03714911015e-07	0.0	7.96939751355e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.07957625031e-06	0.0	1.13034456504e-06	4.40220000862e-07	8.23435284477e-07	2.11160776126e-07	0.0	1.99318961894e-06	3.18872975356e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	0.0	0.0	2.12919621991e-07	0.0	4.87141652511e-07	2.2862243097e-07	0.0	5.40629598121e-07	1.05522632494e-06	0.0	1.14822427116e-06	1.20799207557e-06	4.34967186075e-07	0.0	0.0	0.0	7.54899296434e-07	1.93008461491e-07	6.20037904022e-07	0.0	8.24432082284e-07	2.09732819264e-07	5.63964898825e-07	0.0	8.39927323627e-06	8.48481557405e-07	2.25609981708e-07	5.03065682268e-07	0.0	4.12612746433e-07	0.0	2.5437978393e-07	0.0
