# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae	0.0	3.42597958014e-06	0.0	0.0	0.0	1.72151114248e-06	0.0	0.0	4.22090529977e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.88121978291e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermacoccaceae	0.0	0.0	0.0	0.0	0.0	0.0	7.01466415542e-07	0.0	0.0	0.0	0.0	0.0	7.46724493011e-07	0.0	6.35893653145e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05873210478e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae	0.0	1.69343995231e-06	5.46575322999e-07	0.0	0.0	0.0	0.0	2.30139003958e-06	8.44181059954e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae	0.0	2.82773441918e-06	0.0	5.11007092778e-07	0.0	0.0	0.0	0.0	0.0	1.11337497356e-06	1.75928727754e-06	0.0	0.0	0.0	2.78140906183e-06	0.0	1.5748229899e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3405783195e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae	1.1846145621e-05	4.99640054109e-06	7.24926596164e-06	1.3712447665e-05	6.12372375403e-06	1.13366676536e-05	5.18246749261e-06	4.86595490274e-05	2.45829083556e-05	4.50852562195e-06	3.80984391594e-06	0.000126271148676	3.79029079111e-06	0.0	3.8987252351e-05	3.35345405768e-06	6.4165261439e-05	2.60495663207e-06	7.12235452253e-05	2.23077900446e-05	2.81105690155e-06	4.70465644461e-05	5.06569837252e-05	0.0	3.9014798313e-06	1.26443592789e-05	1.03612179612e-05	1.7431893755e-05	1.83499780562e-05	3.39619066677e-06	6.15463468552e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae	0.000105468165801	0.000270961620934	3.21204016447e-05	5.17199012639e-05	2.77950808372e-05	7.09936343838e-05	3.64676791349e-05	3.62560303617e-05	9.21173931519e-05	1.9928779751e-05	0.000180874157551	3.76309651697e-05	9.24100943868e-05	5e-05	2.3115646786e-05	7.5171590117e-05	0.000131552889526	1.07125204828e-05	3.39432200083e-05	2.26989087376e-05	0.000127416868149	4.17463824385e-05	6.64121032802e-05	0.000142627983832	3.4444412842e-05	4.59458117461e-05	7.36477067364e-05	3.00752092715e-05	7.03018395158e-05	5.16949934678e-05	9.59202936158e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;Other;Other	8.85808636989e-07	2.08038097364e-06	6.19371742339e-06	1.7244463248e-05	2.04020410366e-06	6.29485797563e-06	7.01466415542e-07	1.24557260676e-05	1.88769561698e-05	1.11337497356e-06	4.06875609971e-06	2.3256068663e-05	4.53701528412e-06	8.75e-05	1.16206469213e-05	2.23563603845e-06	2.27070428164e-06	1.90292594067e-05	1.60366173242e-05	6.07687058215e-06	1.5156429509e-06	2.88342195074e-06	0.000246100666591	6.61244152461e-06	5.0265174214e-06	1.32066000258e-06	1.29515224515e-06	3.27506447783e-06	1.58575826719e-05	1.80025129358e-05	4.0098747883e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	3.97658586244e-06	0.0	2.85228907608e-07	1.01703395757e-06	4.42377068942e-07	0.0	0.0	4.62902841769e-06	0.0	0.0	0.0	6.84966240082e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.67781988238e-06	0.0	0.0	5.67293488152e-07	2.05305083354e-06	0.0	0.0	6.97229488903e-07	0.0	0.0	0.0	1.88852954368e-06	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	7.88667942095e-06	3.55177857545e-06	1.98245909794e-05	0.000218818361883	0.000152917178763	5.00277521899e-05	2.97607030452e-05	7.84179693179e-05	0.000142808074117	8.26681455133e-06	1.1558254422e-05	0.000604144551425	1.51910810125e-06	6.25e-05	5.07311138557e-05	5.32438413392e-05	0.000124484995607	3.21325811076e-05	6.80891354981e-05	5.36181660173e-05	0.00177839369289	0.000353931866165	0.00117797120461	0.00229056630567	6.42843409561e-05	2.92495150596e-05	1.01977597965e-05	2.28479668108e-05	0.000329306167912	8.95862199289e-05	0.000137282428986
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae	0.000890131846587	0.00631235812907	0.000694977112757	0.000155788069931	0.000948624706585	0.00197259094387	0.000689866779458	0.000477181608928	0.00142522543065	0.00224553874959	0.00380753665644	0.000486671118004	0.00106836658133	0.0021625	0.000466391590208	0.00038744934243	0.00019286190513	0.00113941947462	0.00404270813722	0.000594353402482	0.000916873410345	0.00088818460287	0.00851522236175	0.00326081383838	0.00106692140659	0.000680451223421	0.000572696617178	0.000663681994172	0.000898512530341	0.00209172211016	0.00331349421518
k__Bacteria;p__Bacteroidetes;Other;Other;Other	0.000416263972235	0.00161706285591	0.000178372530979	0.000491462925597	0.000216962756897	0.000336308986311	0.000231460554586	0.00031302622275	0.000485643013682	0.000496380367028	0.00016280764787	0.000230955488587	0.000377067966008	0.0007125	0.00112484414174	0.000708830968994	0.0001910676614	0.000216863020665	0.000390080777134	0.000363689288341	0.000283730192007	0.000340375343396	0.000164244066683	0.00395868687598	0.000415734008884	0.00157211344188	0.000222904618185	0.000792149902404	0.000240608179069	0.000325452269761	0.000310796688325
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;Other;Other	5.18455389211e-05	0.0	9.80327379279e-06	2.62489262951e-05	3.96171275215e-05	4.11090916696e-05	0.0	6.47668072925e-06	2.16128145836e-05	5.46136682635e-05	0.0	1.72145051515e-05	3.54969881868e-05	0.0	2.10685599017e-05	9.22945203823e-06	1.31114048045e-05	5.01327734862e-05	0.0	1.89166487516e-05	1.59461036145e-05	1.49600093766e-05	6.15915250062e-06	2.40608257366e-05	1.51530415111e-05	2.60031111469e-05	1.66735210222e-05	1.69906571682e-05	9.79410429292e-06	1.60085347386e-05	3.10461303042e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other	0.0661056783335	0.061248807495	0.0479533926987	0.0773505607557	0.059594567458	0.09809719447	0.0267006328451	0.0474381002838	0.0553034032625	0.0372612767073	0.0340029566507	0.0152176120596	0.0238882334357	0.007175	0.0257245497566	0.0625708855508	0.0703418942582	0.054510058453	0.0835800553562	0.0370741511387	0.0453715966826	0.0599514948891	0.0081519560869	0.0419079386587	0.0514662764784	0.0425005943892	0.0783979507154	0.0735339298039	0.0426975082107	0.0477131287878	0.0352359992037
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	1.75449761159e-06	0.0	0.0	0.0	0.0	2.61776899762e-05	0.0	0.0	1.19201924563e-05	9.38018952488e-06	0.0	2.86080577161e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.09493742613e-07	0.0	0.0	1.25435947075e-05	0.0	2.2833130837e-06	0.0	5.06785862702e-07	1.27975428718e-06	0.0	6.70866815333e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.63676761964	0.673134808407	0.586585203173	0.62870689813	0.472775820176	0.325170970997	0.88482788058	0.511102129976	0.181369053766	0.193133008623	0.153746306612	0.0460583852483	0.639746691762	0.031375	0.526387437206	0.789068574238	0.491871075035	0.606885438068	0.588197364218	0.415086438687	0.524620239299	0.321507948254	0.0978883068043	0.324304024237	0.465465382891	0.387683184115	0.524633769445	0.786592129184	0.429372758562	0.57973967801	0.486382880613
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae	0.0349218846219	0.00176361908671	0.00961321031826	0.00744742480859	0.0150675986851	0.00892965449079	0.000359225406003	0.00234071082379	0.00828482401869	0.00048171491164	0.000664696234901	0.00408285674849	0.00907280422565	0.0010125	0.00988816045743	0.000597824649706	0.0127600648822	0.00244982788468	0.0099255472349	0.0114907583185	0.00982644196696	0.0316984912507	0.00555493716146	0.0170861926357	0.0190050895245	0.0120825354609	0.0337521951759	0.00859116619674	0.0056796642771	0.0274627013065	0.00185414822724
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0472208897546	0.00647174351157	0.0400603794246	0.016475576231	0.0662005252228	0.0278498049808	0.0214268229156	0.0294211654308	0.0469761686374	0.0491283392088	0.109311083592	0.00295383430539	0.00884374342679	0.001775	0.0417835228613	0.018460546128	0.0420555334287	0.0276817109567	0.0389823916895	0.0528991185657	0.0737459712309	0.0502173160487	0.00671679173056	0.0651297509749	0.084795594702	0.0222843992617	0.0403111456708	0.00647688185557	0.0231647604265	0.149401028477	0.043124368029
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.00829225517796	0.00410142626666	0.00346868984298	0.0169337277484	0.00167280378049	0.132381834364	0.00189383763418	0.00238250057758	0.0567068066612	0.51912660884	0.00173056630805	0.538253880137	0.000540619550001	0.0129	0.0029281463868	0.0104077100305	0.00096987783472	0.0116666364552	0.0451433584457	0.00197888290942	0.00783386490156	0.00366753392278	0.00103920808948	0.00149661374345	0.00182753196494	0.345738872275	0.00144870404697	0.00160137281255	0.00527845537262	0.00210267748574	0.00458240673852
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.104872048033	0.0059683849189	0.0888879834963	0.120448368973	0.297742606305	0.193953279293	0.00487410386755	0.0810916670019	0.455223403915	0.00784330093646	0.535265314285	0.00404241849873	0.157525002724	0.001575	0.169322504632	0.0349768951527	0.276819585704	0.128269262694	0.0401529497312	0.140912739959	0.21993774125	0.405808658146	0.0137631561423	0.332341251652	0.139178356473	0.126150046317	0.220543620375	0.0344302062611	0.383165427352	0.00417864554056	0.145596904371
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Marinilabiliales;f__Marinilabiliaceae	0.0	0.0	2.85228907608e-07	0.0	0.0	0.0	0.0	5.65054753806e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.68620822457e-07	0.0	0.0	0.0	0.0	1.29515224515e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Marinilabiliales;f__Salinivirgaceae	0.0	0.0	0.0	0.0	1.36776893746e-06	1.67418655461e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.79029079111e-06	0.0	0.0	2.23563603845e-06	0.0	0.0	0.0	0.0	1.12792979765e-06	0.0	0.0	0.0	0.0	7.74116036897e-07	0.0	5.06785862702e-07	0.0	0.0	4.1633451352e-06
k__Bacteria;p__Bacteroidetes;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae	1.77161727398e-06	2.57718049168e-06	7.68614462757e-06	2.49656328688e-06	5.69172398423e-06	1.72151114248e-06	1.82897944776e-06	0.0	0.0	6.4032028852e-06	4.61893764434e-06	6.63477109152e-06	0.0	0.0	1.83853685914e-06	6.70690811536e-06	0.0	0.0	1.48691644596e-05	1.92830311897e-06	8.70399939197e-06	3.49439670456e-06	2.62434694272e-05	6.78785245924e-06	0.0	2.2454615627e-06	0.0	0.0	1.70075258302e-06	6.95931501839e-06	1.03009879121e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Hymenobacteraceae	0.0	0.0	0.0	0.0	0.0	7.93308903395e-06	0.0	0.0	4.22090529977e-06	0.0	0.0	3.03974763124e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	1.7373779492e-06	5.65289644223e-06	0.0	4.84135394904e-05	2.01106235716e-06	2.98328981378e-05	1.61595613942e-06	2.89269313191e-06	8.37153999205e-05	3.06307796452e-06	0.0	0.0	0.0	1.25e-05	2.08208297342e-06	0.0	1.5748229899e-06	3.43212287931e-05	0.000125204803534	0.0	1.6831271039e-06	0.0	0.0	5.38768078162e-06	4.82995825478e-06	6.97229488903e-07	3.8037276531e-06	5.06785862702e-07	1.3447313488e-05	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	0.00142002924801	0.00133272468106	0.00202386369016	0.0011795536736	0.000974189213034	0.00296343240441	0.000252991816871	0.00169288983737	0.00338596706663	0.00292523863075	0.00312606556848	0.00203385201519	0.0022811923282	0.0065125	0.00292885717171	0.000764179319667	0.00115230152047	0.00243222029621	0.00239104844785	0.00275535979166	0.00191980712407	0.00173256473679	0.0102287035451	0.00649511301485	0.00210455051497	0.000749618454573	0.00219228489385	0.00257344658423	0.00323977111247	0.00408247929067	0.00465939984766
k__Bacteria;p__Firmicutes;c__;o__;f__	2.09695312932e-05	1.60586333118e-05	1.7008470759e-05	6.76471497175e-06	4.80704547072e-06	9.2066068174e-05	1.40293283108e-06	6.68526248961e-06	9.38764927644e-05	8.15910232858e-05	2.29117744595e-05	1.20072485152e-05	6.02511417455e-06	1.25e-05	2.52994810638e-05	7.40067705562e-06	4.72446896969e-06	1.41362574942e-05	1.22003165334e-05	1.87815916071e-05	3.41348054762e-05	8.32930829835e-06	3.05726667987e-05	5.29543667885e-05	3.05771822233e-05	4.19263965174e-06	4.23313786781e-05	1.50924707721e-05	6.32312740572e-06	1.76300719811e-05	4.57369485674e-05
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	8.686889746e-07	7.68743779718e-06	2.59903734851e-06	0.0	0.0	1.72151114248e-06	1.40293283108e-06	4.9380251069e-06	0.0	0.0	0.0	1.16966421059e-05	1.51910810125e-06	0.0	1.19855436311e-06	0.0	0.0	2.3806269021e-06	1.65814982553e-05	1.9870806065e-06	2.42848122784e-06	5.67293488152e-07	0.00010113606124	3.3062207623e-06	1.84883461646e-06	0.0	0.0	3.91890981958e-06	1.27975428718e-06	5.21883838104e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	8.686889746e-07	0.0	1.12320875251e-06	0.0	0.0	0.0	0.0	0.0	7.69928715653e-06	0.0	1.75928727754e-06	1.99153988404e-06	3.78494069551e-06	0.0	0.0	0.0	1.5748229899e-06	0.0	7.67073785843e-06	1.32439936893e-06	2.60843273235e-06	0.0	3.40094813525e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.97166387676e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	1.09047057353e-05	1.54195525345e-05	6.22337017465e-06	0.0	0.0	1.56728469885e-05	1.73753190543e-06	1.18550968904e-05	6.95676371352e-06	1.53153898226e-06	1.50037509377e-06	0.0	7.46724493011e-07	0.0	6.35893653145e-07	2.23563603845e-06	1.5748229899e-06	9.96099275238e-07	1.27617197825e-05	4.01206206308e-06	0.0	0.0	5.95836636663e-05	0.0	7.8029596626e-07	1.32066000258e-06	0.0	5.89013403551e-06	0.0	4.68548670493e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.0	1.14157625844e-05	1.73717501138e-06	1.37254543125e-06	1.35731601396e-06	2.56123432657e-06	0.0	3.45774788571e-06	0.0	4.50852562195e-06	0.0	0.0	0.0	2.5e-05	3.84563358472e-06	0.0	0.0	6.12045245827e-06	1.00028508125e-06	1.28553541264e-06	1.61898748523e-06	3.5520427732e-06	6.0476046484e-05	9.91291575445e-06	3.50824242913e-06	3.60397308629e-06	0.0	5.06785862702e-07	4.26584762392e-07	2.99710648635e-06	3.10461303042e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.0	0.0	5.70457815215e-07	0.0	4.42377068942e-07	0.0	0.0	0.0	0.0	0.0	1.75928727754e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.15915250062e-06	0.0	0.0	1.32066000258e-06	0.0	5.06785862702e-07	0.0	4.10113751219e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	0.0	0.0	5.11007092778e-07	0.0	0.0	9.14489723879e-07	0.0	4.22090529977e-06	0.0	2.87056067791e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.75465733623e-07	6.81631662609e-07	1.12792979765e-06	0.0	1.18721135924e-05	2.26261748641e-06	0.0	1.5091970468e-06	0.0	0.0	0.0	7.12263395003e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	4.76709339832e-06	1.33460227073e-05	1.57344330286e-06	5.5951881382e-07	1.53745742046e-06	2.55860441978e-06	3.50733207771e-06	1.18535208783e-05	1.19201924563e-05	4.50852562195e-06	0.0	5.56221788961e-05	3.73362246506e-06	1.25e-05	1.04104148671e-06	1.11781801923e-06	0.0	2.44085801041e-06	2.69701513091e-05	1.36326332522e-06	8.09493742613e-07	0.0	0.000215974191201	0.0	1.49791415454e-06	1.5091970468e-06	0.0	0.0	1.88798551501e-06	6.01667641189e-06	5.22207723998e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	8.686889746e-07	0.0	2.85228907608e-07	0.0	4.72561876071e-07	0.0	0.0	0.0	3.47838185676e-06	0.0	1.75928727754e-06	6.27174728371e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.25305628449e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12733734541e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	8.686889746e-07	2.73224043716e-06	5.70457815215e-07	4.57515143751e-07	0.0	1.18901822765e-06	0.0	5.65054753806e-07	0.0	1.53153898226e-06	0.0	5.4904373337e-06	0.0	0.0	1.36015608239e-06	0.0	3.84552727154e-06	1.38452762686e-06	3.9525616784e-06	1.83307303696e-06	9.25305628449e-07	1.23591431061e-06	6.75727712961e-05	8.32584007726e-06	2.17939424065e-06	2.09477603948e-06	0.0	0.0	0.0	9.44264771842e-07	7.1963748817e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	8.85808636989e-07	6.93739142982e-07	2.06805685696e-05	0.0	4.42377068942e-07	6.94570288393e-05	7.01466415542e-07	1.25448153438e-05	2.45829083556e-05	1.53153898226e-06	2.87056067791e-06	2.17048174367e-06	1.05567793631e-05	0.0	0.0	2.94659300184e-06	0.0	0.0	2.99942022057e-05	8.6289909824e-06	1.73479937106e-06	0.0	2.57972780183e-05	1.22476074299e-06	0.0	1.39754655058e-06	0.0	1.3645170974e-06	0.0	7.01788029823e-06	1.31326440659e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	2.62318658619e-06	0.000139503736252	4.76856837997e-06	4.16974386595e-06	1.54738026818e-05	3.39832760387e-06	0.0	9.07694426027e-05	3.57605773689e-05	4.15302155369e-05	3.51857455508e-06	6.16447846143e-06	2.79164066045e-05	1.25e-05	5.74242308242e-05	0.0	8.56999624122e-06	1.65098628558e-05	0.00121808478549	6.81631662609e-07	1.45265449718e-05	7.42176985595e-06	0.00110196028251	1.07753615632e-05	3.04965028907e-05	5.59018620232e-06	0.0	2.48693836545e-05	9.83026594116e-05	1.68333842349e-05	3.47933519949e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	0.0	0.0	5.70457815215e-07	5.11007092778e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.49644061594e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.93605679619e-06	0.0	0.0	0.0	1.29515224515e-06	0.0	0.0	1.74405929802e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	3.93757795104e-05	0.0011177907404	0.000228375164749	0.000142412927623	2.93271900805e-05	0.000203876941695	0.000188160899847	0.00145459715485	0.000405480961504	0.000219599113624	0.000179702447481	0.00663702146752	0.000349494179511	2.5e-05	0.000270784345358	9.29244627484e-05	0.0001187712452	7.16174283206e-05	0.00323152376665	0.000919689376422	3.13162794109e-05	0.000132153980031	0.0516718465234	0.000145461048666	0.000356015797029	0.000120525812448	7.67283857207e-05	7.19738872004e-05	0.000175559368741	0.000262757529124	0.000913108964767
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other	5.73108347403e-06	0.0	8.61862337123e-07	1.83006057501e-06	1.09508035152e-06	9.30792624185e-06	9.14489723879e-07	1.32376858212e-06	7.69928715653e-06	2.64491395582e-06	1.16124322213e-05	0.0	7.46724493011e-07	0.0	3.28297287475e-06	6.99381599978e-06	0.0	0.0	1.60134512991e-06	6.81631662609e-07	3.46959874212e-06	3.54135121454e-06	3.19564305189e-05	3.3062207623e-06	1.0685386502e-06	1.39754655058e-06	0.0	0.0	7.84341278885e-06	0.0	1.76522647258e-05
