# Constructed from biom file
#OTU ID	Subject_41	Subject_40	Subject_43	Subject_42	Subject_45	Subject_44	Subject_47	Subject_46	Subject_39	Subject_31	Subject_32	Subject_33	Subject_34	Subject_35	Subject_36	Subject_37	Subject_16	Subject_14	Subject_15	Subject_13	Subject_11	Subject_18	Subject_19	Subject_29	Subject_28	Subject_27	Subject_26	Subject_25	Subject_24	Subject_23	Subject_22	Subject_20
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis;t__Bifidobacterium_adolescentis_ATCC_15703	334.0	155.833333333	19655.8333333	3.0	75.8	1.6	170.0	84.0	2.5	2.0	45.5	20834.5	41.6666666667	17117.0	18.4	18.0	165.5	4.33333333333	0.5	17.8	7247.25	0.5	1007.5	10803.5	147.333333333	1.0	1389.5	9.5	0.4	30.4	2.0	8412.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis	34.0	68.8333333333	1949.83333333	0.2	27.8	0.4	64.6666666667	16.8	0.0	0.333333333333	10.5	2141.25	20.0	1168.0	0.8	1.66666666667	15.5	0.666666666667	0.0	5.6	765.5	0.0	102.0	1246.5	60.0	0.2	168.0	2.0	0.0	12.0	0.4	801.666666667
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	14.75	127.166666667	292.166666667	17.2	83.8	2.2	127.666666667	28.8	1.0	0.0	47.0	625.25	53.6666666667	347.0	116.6	1.0	7.0	377.333333333	0.0	18.4	134.75	0.0	43.75	606.5	86.3333333333	0.2	72.0	15.5	0.0	34.0	0.0	224.666666667
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus_curtisii;t__Mobiluncus_curtisii_ATCC_43063	0.25	0.0	0.166666666667	0.2	0.6	0.0	0.0	0.2	0.0	0.0	0.5	0.0	0.0	0.0	0.4	0.0	0.0	0.666666666667	0.25	0.2	0.0	0.5	0.25	0.0	12.6666666667	0.2	0.5	0.0	0.2	0.2	0.6	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_graevenitzii;t__Actinomyces_graevenitzii_C83	0.25	0.666666666667	1.16666666667	2.0	1.2	0.6	0.0	0.2	3.0	1.0	0.25	4.25	0.0	0.0	1.6	0.333333333333	0.0	1.0	0.25	2.6	0.75	0.25	0.25	0.5	2.33333333333	0.4	1.5	0.0	2.8	1.4	2.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum;s__Actinobaculum_sp._oral_taxon_183;t__Actinobaculum_sp._oral_taxon_183_str._F0552	0.0	4.0	1.5	0.4	13.6	1.8	0.333333333333	5.8	2.0	0.333333333333	1.75	3.25	0.333333333333	1.0	1.2	0.666666666667	0.0	11.0	0.0	8.0	0.0	1.25	6.5	3.0	0.0	3.2	3.75	0.0	1.8	0.0	1.6	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0	2.66666666667	2.16666666667	0.2	0.6	0.2	1.0	0.2	0.0	0.0	0.5	3.0	0.333333333333	2.0	0.4	0.0	0.0	3.0	0.0	0.6	0.25	0.75	0.0	5.5	1.0	0.0	0.25	0.5	0.2	0.6	0.0	2.0
k__Bacteria;p__Actinobacteria	0.5	0.0	0.166666666667	1.2	0.0	1.4	0.0	0.0	0.5	0.333333333333	0.0	2.0	0.0	1.0	0.6	0.333333333333	0.0	0.666666666667	0.5	0.2	0.25	0.0	0.25	0.5	0.666666666667	0.6	0.75	0.5	0.4	0.0	0.0	1.33333333333
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum;s__Actinobaculum_sp._oral_taxon_183	0.0	0.5	0.166666666667	0.0	0.6	0.2	0.0	0.2	0.0	0.0	0.0	0.5	0.0	0.0	0.2	0.0	0.0	0.666666666667	0.0	0.6	0.0	0.0	0.25	0.5	0.0	0.2	0.5	0.0	0.0	0.0	0.4	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_gerencseriae;t__Actinomyces_gerencseriae_DSM_6844	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.2	0.0	0.333333333333	0.25	0.75	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	0.25	0.333333333333	0.166666666667	0.4	0.4	0.2	0.0	0.8	0.0	0.0	0.0	0.5	0.333333333333	0.0	0.2	0.0	0.5	1.0	0.0	0.8	0.0	0.25	0.5	3.5	0.0	0.2	0.25	0.0	0.2	0.4	0.2	0.333333333333
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_dentalis;t__Actinomyces_dentalis_DSM_19115	0.0	0.166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_graevenitzii	0.0	0.166666666667	1.0	0.0	0.2	0.0	0.0	0.2	1.0	0.333333333333	0.25	0.0	0.0	2.0	0.6	0.333333333333	0.0	0.0	0.0	1.2	0.0	0.0	1.5	1.5	0.333333333333	0.4	0.0	0.0	1.0	0.0	0.6	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_turicensis;t__Actinomyces_turicensis_ACS-279-V-Col4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.333333333333	0.0	0.25	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.2	0.0	0.0	0.5	0.0	11.6666666667	0.2	0.0	0.0	0.0	0.4	0.4	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_odontolyticus	0.5	1.0	0.5	1.2	0.2	0.4	0.333333333333	1.4	1.5	0.333333333333	0.0	5.0	0.666666666667	0.0	0.2	0.0	1.0	1.33333333333	0.0	3.4	1.0	1.25	2.75	3.5	0.0	0.4	1.25	0.0	0.6	0.8	0.0	0.666666666667
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_massiliensis;t__Actinomyces_massiliensis_4401292	0.0	0.666666666667	0.0	0.4	0.2	0.2	0.0	1.2	1.5	0.333333333333	0.0	4.75	1.0	0.0	0.2	0.0	0.0	1.33333333333	0.75	0.6	0.0	0.0	1.25	18.0	0.0	1.2	0.75	0.0	0.4	1.0	1.0	0.333333333333
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_massiliensis	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.2	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.5	0.333333333333	0.0	0.4	0.25	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_hongkongensis	0.0	0.333333333333	0.0	0.0	0.2	0.0	0.0	0.2	0.5	0.0	0.25	0.25	0.0	0.0	0.2	0.0	0.0	1.0	0.0	0.8	0.25	0.5	0.5	0.0	0.0	0.2	0.25	0.0	0.0	0.2	0.0	2.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_johnsonii	0.0	0.166666666667	0.0	0.0	0.2	0.2	0.0	0.4	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.5	0.333333333333	0.0	0.4	0.25	0.0	0.5	3.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.333333333333
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_johnsonii;t__Actinomyces_johnsonii_F0542	0.0	0.166666666667	0.666666666667	0.2	1.2	0.0	0.333333333333	1.0	0.0	0.0	0.25	0.75	0.333333333333	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.25	0.25	4.0	0.0	0.0	0.0	0.0	0.0	0.2	0.8	2.66666666667
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_meyeri	0.0	0.166666666667	0.0	0.2	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.2	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_turicensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.25	0.0	4.33333333333	0.4	0.0	0.5	0.2	0.2	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_odontolyticus;t__Actinomyces_odontolyticus_ATCC_17982	0.25	2.83333333333	0.666666666667	1.2	0.2	0.4	0.0	1.8	1.5	0.0	1.0	6.0	0.333333333333	1.0	0.2	0.333333333333	1.0	1.33333333333	0.0	4.6	1.75	1.5	1.5	10.0	0.333333333333	1.0	1.0	0.5	1.4	1.8	0.8	1.33333333333
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_oris	0.5	1.66666666667	1.16666666667	0.2	0.8	2.2	0.333333333333	2.6	1.0	0.0	1.5	5.75	0.666666666667	0.0	0.4	0.333333333333	0.0	4.66666666667	0.0	4.4	2.25	0.25	1.0	36.0	0.0	1.2	0.5	1.5	0.8	0.2	3.6	14.6666666667
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp._oral_taxon_448;t__Actinomyces_sp._oral_taxon_448_str._F0400	0.0	0.333333333333	0.333333333333	0.0	2.4	0.0	0.0	0.0	0.0	0.333333333333	0.75	2.25	0.0	0.0	1.0	0.0	0.0	3.33333333333	0.25	0.0	0.0	0.0	2.75	0.0	0.0	1.6	0.0	0.0	0.0	0.2	1.2	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus_curtisii	0.0	0.0	0.166666666667	0.2	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	2.33333333333	0.0	0.5	0.5	0.0	0.2	0.2	0.333333333333
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Trueperella;s__Trueperella_pyogenes	0.25	0.0	0.666666666667	4.8	0.0	0.2	0.333333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.25	1.5	0.333333333333	0.6	0.0	0.0	0.2	15.4	0.6	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.25	7.5	14.5	0.2	3.2	0.2	3.0	0.4	0.0	0.0	1.75	23.0	1.0	18.0	1.6	0.0	0.0	8.33333333333	0.0	0.4	5.5	0.0	1.75	27.5	5.66666666667	0.0	1.5	0.0	0.0	1.4	0.0	9.66666666667
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum;t__Bifidobacterium_longum_NCC2705	202.5	1395.66666667	569.166666667	723.0	1720.8	71.2	1977.66666667	212.0	6.0	0.666666666667	1084.25	4265.25	855.0	3003.0	4111.4	113.333333333	303.0	13026.0	0.75	370.4	661.0	1.0	339.25	9461.5	58.3333333333	0.6	849.25	320.5	0.8	482.0	0.8	3664.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_animalis;t__Bifidobacterium_animalis_subsp._lactis_DSM_10140	4.25	15.1666666667	0.833333333333	0.4	0.2	0.0	1.66666666667	374.2	163.0	3.0	0.0	0.5	0.333333333333	0.0	0.0	0.666666666667	0.0	0.333333333333	22.5	269.4	0.0	0.25	0.0	16.5	10.6666666667	3.4	0.0	0.0	0.4	17.0	0.4	192.666666667
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_angulatum;t__Bifidobacterium_angulatum_DSM_20098_=_JCM_7096	3.75	34.8333333333	95.6666666667	1.0	13.0	0.4	20.0	7.8	1.5	0.0	13.0	161.25	6.0	98.0	0.2	0.333333333333	22.5	1.0	0.25	2.8	41.25	0.0	3.5	245.0	23.3333333333	0.0	20.0	0.5	0.2	7.6	0.6	73.3333333333
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_angulatum	1.0	15.5	42.5	0.6	6.4	0.8	11.6666666667	3.6	0.0	0.0	4.5	62.25	3.33333333333	17.0	0.2	0.333333333333	1.5	0.0	0.0	3.8	14.25	0.0	2.75	84.0	11.6666666667	0.0	7.25	0.5	0.0	4.6	1.0	20.3333333333
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_animalis	0.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.25	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.666666666667
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	17.5	108.333333333	52.8333333333	58.6	123.6	5.2	152.666666667	18.4	0.5	0.0	67.75	362.5	68.3333333333	151.0	283.4	5.33333333333	14.5	860.333333333	0.0	23.8	48.5	0.0	17.75	655.0	15.6666666667	0.0	54.0	25.5	0.2	33.8	0.0	246.333333333
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_bifidum;t__Bifidobacterium_bifidum_PRL2010	97.5	21.8333333333	25.1666666667	0.6	28.0	0.2	15.6666666667	3.4	0.0	0.333333333333	0.5	7717.5	0.0	21.0	2.4	0.333333333333	3.5	24.6666666667	0.0	2.8	12.0	0.0	2406.25	53.5	12.3333333333	0.2	16.25	5.0	0.0	4.2	0.2	6.33333333333
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_bifidum	9.75	5.0	13.8333333333	0.0	7.4	0.0	6.0	2.0	0.5	0.0	0.75	809.5	0.666666666667	14.0	1.0	0.0	0.0	5.66666666667	0.0	0.8	4.5	0.0	235.25	19.0	8.33333333333	0.0	4.5	1.0	0.0	2.2	0.0	2.66666666667
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_asteroides;t__Bifidobacterium_asteroides_PRL2011	0.0	0.166666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	1.33333333333	0.0	0.25	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_breve;t__Bifidobacterium_breve_DSM_20213_=_JCM_1192	5.25	67.1666666667	15.8333333333	16.6	44.0	0.8	68.6666666667	12.0	0.0	0.0	22.5	151.75	27.3333333333	134.0	39.4	1.66666666667	9.5	206.666666667	0.0	5.4	23.25	0.0	6.0	147.5	14.3333333333	0.0	27.25	4.0	0.0	17.2	0.0	73.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_breve	1.5	25.8333333333	7.83333333333	3.4	13.2	0.2	21.6666666667	4.4	0.5	0.0	5.25	48.25	8.66666666667	41.0	14.4	1.0	3.5	46.3333333333	0.0	1.8	5.5	0.0	2.0	40.0	5.33333333333	0.0	6.75	1.0	0.0	6.4	0.0	20.6666666667
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_dentium;t__Bifidobacterium_dentium_JCM_1195_=_DSM_20436	0.0	23.0	5.33333333333	0.0	13.6	2.6	26.3333333333	3.2	0.0	0.0	6.0	49.0	5.33333333333	11.0	0.0	0.0	0.0	0.666666666667	0.5	5.4	7.5	0.0	0.5	252.0	20.0	0.0	7.25	0.5	0.0	6.2	0.0	4.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_dentium	0.0	16.1666666667	3.5	0.0	7.8	0.2	16.0	4.8	0.0	0.0	2.25	26.0	6.33333333333	2.0	0.0	0.0	0.5	0.0	0.0	2.0	3.5	0.0	0.0	68.5	15.6666666667	0.0	6.5	0.0	0.0	2.8	0.0	2.66666666667
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella_lenta;t__Eggerthella_lenta_DSM_2243	12.5	766.666666667	20.5	22.2	53.8	57.4	211.666666667	71.4	2.5	86.3333333333	156.5	32.25	92.3333333333	38.0	33.6	30.3333333333	0.5	565.0	32.25	464.4	35.25	87.75	73.25	209.5	226.333333333	115.8	104.25	10.0	25.2	10.4	274.8	252.666666667
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis;t__Gardnerella_vaginalis_409-05	0.0	0.0	0.166666666667	0.0	0.4	1.0	0.0	0.2	0.0	1.66666666667	0.0	0.25	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.4	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_thermophilum	0.25	0.833333333333	8.83333333333	0.0	0.0	0.0	0.333333333333	0.6	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75	0.0	0.5	6.0	1.66666666667	0.0	0.75	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_scardovii	0.5	1.33333333333	0.833333333333	0.2	0.0	0.0	3.33333333333	0.4	0.0	0.0	0.5	4.25	1.0	3.0	0.8	0.0	0.0	4.0	0.0	0.4	0.75	0.0	0.75	7.5	0.0	0.0	0.25	0.0	0.0	0.4	0.0	2.66666666667
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_pseudolongum;t__Bifidobacterium_pseudolongum_PV8-2	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_scardovii;t__Bifidobacterium_scardovii_JCM_12489_=_DSM_13734	0.5	0.5	2.5	0.6	0.4	0.0	3.0	0.4	0.0	0.0	1.75	5.0	0.0	8.0	3.4	0.333333333333	0.0	9.0	0.0	0.2	1.0	0.0	0.5	14.5	0.333333333333	0.0	0.25	0.0	0.0	0.2	0.0	2.33333333333
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_thermophilum;t__Bifidobacterium_thermophilum_RBL67	1.0	0.0	31.6666666667	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	1.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	5.5	0.25	0.25	18.0	0.0	0.0	0.75	0.0	0.4	0.6	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella_vaginalis	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.8	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.5	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia_equolifaciens;t__Adlercreutzia_equolifaciens_DSM_19450	56.75	1.16666666667	95.1666666667	0.2	115.2	208.0	26.6666666667	0.8	106.5	113.333333333	156.0	24.0	66.3333333333	1.0	39.8	27.3333333333	13.0	1.66666666667	50.25	238.0	41.0	81.25	64.75	585.5	145.666666667	94.6	0.0	47.5	45.4	73.0	85.6	258.0
